dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-077-0-59
the8x3_filename: 00550059
filename_extension: sbd
filename_label: sunfish-2022-077-0-59-sbd(00550059)
mission_name: regm20.mi
fileopen_time: Tue_Apr__5_11:54:18_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-077-0-59
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN -280 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -273.243 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649162794.825 NaN NaN NaN NaN 7.85331 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5354.62807007127 -5039.17387359236 NaN 1649162824.831 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 299.625 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649162854.836 29.9625 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5354.3766 -5039.6069 NaN NaN NaN NaN 1649162914.848 NaN NaN NaN NaN NaN NaN NaN NaN 
-0.267821 NaN 0.0494456 NaN NaN NaN NaN NaN NaN NaN 14.6098 -0.218879 310.561 NaN 0.0521072 NaN NaN NaN NaN NaN NaN NaN NaN 1649162974.861 31.0561 NaN 0.0541052 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0916454 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649163034.873 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.37589 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649163064.878 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 321.759 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649163094.884 32.1759 NaN 0.0541052 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 330.142 NaN NaN NaN NaN NaN NaN 1.35961 NaN NaN -0.328122 1649163184.902 33.0142 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 340.816 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649163304.925 34.0816 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0889653 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649163364.937 NaN NaN NaN NaN NaN NaN NaN NaN 
-0.267821 NaN 0.0539455 NaN NaN NaN NaN NaN NaN NaN 14.6103 -0.218879 NaN NaN 0.0492123 NaN NaN NaN NaN NaN NaN NaN NaN 1649163394.943 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN -280 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 351.12 -273.334 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649163424.949 35.112 NaN 0.0523599 NaN 7.83989 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5354.67172800306 -5039.06952297127 NaN 1649163454.954 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.37626 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649163484.959 NaN NaN NaN NaN NaN NaN NaN NaN 
