dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-26
the8x3_filename: 00410026
filename_extension: sbd
filename_label: sunfish-2021-335-1-26-sbd(00410026)
mission_name: regm20.mi
fileopen_time: Sat_Dec__4_11:34:49_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-26
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 173.416 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619420.792 17.3416 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.00599594 0.762905 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0144742 NaN NaN NaN NaN 0.829031 NaN NaN NaN 1638619444.81 NaN NaN 0.00872665 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 176.364 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619452.819 17.6364 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 179.509 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619485.279 17.9509 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.15189 0.763015 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.138952 NaN NaN NaN NaN 0.624828 NaN NaN NaN 1638619505.295 NaN NaN 0.0139626 NaN NaN NaN 4 
-0.19435 -212.5 NaN NaN NaN NaN NaN NaN 14.8611 -0.1768 NaN NaN NaN -205.116 NaN NaN NaN NaN NaN NaN 4812.56057769463 -5303.93803814803 NaN 1638619509.303 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 182.305 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619517.309 18.2305 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 185.056 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619549.386 18.5056 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.25884 0.763407 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.27296 NaN NaN NaN NaN 0.703368 NaN NaN NaN 1638619565.396 NaN NaN 0.020944 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 187.786 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619581.411 18.7786 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 190.669 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619613.434 19.0669 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.076633 0.763313 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0926349 NaN NaN NaN NaN 0.944223 NaN NaN NaN 1638619625.446 NaN NaN 0.0226893 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 193.508 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619645.511 19.3508 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619657.523 NaN NaN NaN 8.01346 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 196.369 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619677.54 19.6369 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.262776 0.762645 -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.231587 NaN NaN NaN NaN 1.14319 NaN NaN -0.293215 1638619685.549 NaN 94.4938 0.0139626 NaN NaN NaN 4 
