dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-294-2-0
the8x3_filename: 00290000
filename_extension: sbd
filename_label: sunfish-2021-294-2-0-sbd(00290000)
mission_name: regm20.mi
fileopen_time: Fri_Oct_22_14:06:55_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-294-2-0
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 104.532 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912600.464 10.4532 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.00948931 0.139343 NaN NaN NaN NaN NaN NaN NaN NaN 100.068 NaN 0.0144742 NaN NaN NaN NaN 0.219911 NaN NaN NaN 1634912632.554 10.0068 NaN -0.0628319 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 95.6266 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912664.573 9.56266 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.00948931 0.139519 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0144742 NaN NaN NaN NaN 0.0942478 NaN NaN NaN 1634912692.593 NaN NaN -0.0610865 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 91.0315 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912696.601 9.10315 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 86.4146 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912728.677 8.64146 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.134251 0.140558 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.130268 NaN NaN NaN NaN 0.0907571 NaN NaN NaN 1634912752.691 NaN NaN -0.0610865 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 81.4475 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912760.701 8.14475 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 75.4302 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912792.724 7.54302 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912808.791 NaN NaN NaN 7.72755 NaN NaN NaN 
0.687677 430 0.00514897 0.139909 0.3491 NaN NaN NaN 15.0602 0.702012 NaN NaN NaN 431.028 0.0202639 NaN NaN NaN NaN 0.205949 4729.56800403987 -5307.08844766734 0.359538 1634912812.792 NaN NaN -0.0645772 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 69.9817 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912824.799 6.99817 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 64.3582 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912856.823 6.43582 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.00514897 0.139316 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0202639 NaN NaN NaN NaN 0.164061 NaN NaN NaN 1634912868.835 NaN NaN -0.0593412 NaN NaN NaN 5 
