dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-349-0-19
the8x3_filename: 00450019
filename_extension: sbd
filename_label: sunfish-2021-349-0-19-sbd(00450019)
mission_name: regm20.mi
fileopen_time: Thu_Dec_23_15:34:33_2021
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-349-0-19
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
-0.50477 NaN 0.0899327 NaN NaN NaN NaN NaN NaN NaN 15.1452 -0.408236 NaN NaN 0.112899 NaN NaN NaN NaN NaN NaN NaN NaN 1640275532.913 21.3221 NaN 0.0191986 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.172788 NaN NaN -0.342085 1640275562.918 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 220.363 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640275592.924 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640275652.936 22.7526 NaN 0.0226893 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 234.624 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640275712.948 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.118325 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640275772.959 24.1744 NaN 0.020944 NaN NaN NaN NaN NaN 
NaN NaN NaN 0.444738 NaN NaN NaN NaN NaN NaN NaN NaN 249.061 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640275832.971 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640275862.977 25.273 NaN 0.020944 NaN NaN NaN NaN NaN 
-0.50477 NaN 0.030633 NaN NaN NaN NaN NaN NaN NaN 15.1566 -0.408236 263.847 NaN -0.0405278 NaN NaN NaN NaN NaN NaN NaN NaN 1640275952.995 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN -330 NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN -324.191 NaN NaN NaN NaN NaN 0.0942478 4917.04669600445 -4715.54941144491 -0.338594 1640275983 26.7429 NaN 0.0139626 NaN 7.72886 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 278.436 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640276073.017 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.12195 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640276103.023 28.2127 NaN 0.0191986 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 293.091 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640276193.041 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640276223.046 29.6804 NaN 0.020944 NaN NaN NaN NaN NaN 
NaN NaN NaN 0.445171 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640276253.052 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 307.637 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640276313.064 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640276343.07 31.1088 NaN 0.020944 NaN NaN NaN NaN NaN 
