dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-111
the8x3_filename: 00410111
filename_extension: sbd
filename_label: sunfish-2021-335-1-111-sbd(00410111)
mission_name: regm20.mi
fileopen_time: Sun_Dec_12_12:17:02_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-111
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 73.6851 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639314675.025 7.36851 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.366519 1639314705.031 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0219909 1.56281 NaN NaN NaN NaN NaN NaN NaN NaN 66.7187 NaN 0.0231587 NaN NaN NaN NaN 1.62316 NaN NaN NaN 1639314735.037 6.67187 NaN 0.0488692 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 59.5121 NaN NaN NaN NaN 4850.1124 -5046.6448 NaN NaN NaN NaN 1639314795.048 5.95121 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0251165 1.5628 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0260536 NaN NaN NaN NaN 1.64934 NaN NaN NaN 1639314825.055 NaN NaN 0.0453786 NaN NaN NaN 4 
-0.322527 162.5 NaN NaN NaN NaN NaN NaN 14.9333 -0.317604 NaN NaN 52.3928 163.553 NaN NaN NaN NaN NaN NaN 4850.21885159983 -5046.02145696063 NaN 1639314855.061 5.23928 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0251165 1.5628 NaN NaN NaN NaN NaN NaN NaN NaN 45.4482 NaN -0.0260536 NaN NaN NaN NaN 1.55334 NaN NaN NaN 1639314915.073 4.54482 NaN 0.0436332 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 38.3071 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639314975.084 3.83071 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0251165 1.5628 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0260536 NaN NaN NaN NaN 1.5865 NaN NaN NaN 1639315005.09 NaN NaN 0.0436332 NaN NaN NaN 5 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN 31.1005 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.356047 1639315035.096 3.11005 NaN NaN 8.30657 NaN NaN NaN 
NaN NaN -0.104367 1.56277 NaN NaN NaN NaN NaN NaN NaN NaN 24.5708 NaN -0.0260536 NaN NaN NaN NaN 2.07869 NaN NaN NaN 1639315095.107 2.45708 NaN 0.0349066 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 22.0812 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639315127.132 2.20812 NaN NaN NaN NaN NaN NaN 
-0.203947 -262.5 -0.294864 1.56274 NaN NaN NaN NaN 14.9658 -0.18651 NaN NaN NaN -180.073 -0.248956 NaN NaN NaN NaN 2.0368 4850.22536956563 -5045.9655134158 NaN 1639315155.157 NaN NaN 0.0541052 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 22.3651 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639315159.166 2.23651 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 28.3925 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639315209.184 2.83925 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.13809 1.56269 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.133163 NaN NaN NaN NaN 1.60047 NaN NaN NaN 1639315239.19 NaN NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 37.237 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639315269.196 3.7237 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0326846 1.5627 NaN NaN NaN NaN NaN NaN NaN NaN 41.5392 NaN -0.00578968 NaN NaN NaN NaN 1.22697 NaN NaN NaN 1639315299.202 4.15392 NaN 0.0401426 NaN NaN NaN 4 
NaN NaN 0.166471 1.56275 -0.3491 NaN NaN NaN NaN NaN NaN NaN 50.209 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.392699 1639315359.212 5.0209 NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.170796 NaN NaN NaN NaN 0.602139 NaN NaN NaN 1639315389.218 NaN NaN 0.0523599 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 58.9443 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639315419.223 5.89443 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.147892 1.56287 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639315449.229 NaN NaN NaN NaN NaN NaN 4 
-0.244767 -262.5 NaN NaN NaN NaN NaN NaN 15.0038 -0.18651 NaN NaN 67.4175 -259.033 0.147637 NaN NaN NaN NaN 1.11177 4850.25648006017 -5045.91309095301 NaN 1639315479.238 6.74175 NaN 0.0401426 NaN NaN NaN NaN 
NaN NaN 0.112744 1.56294 NaN NaN NaN NaN NaN NaN NaN NaN 76.1747 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639315539.249 7.61747 NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.118689 NaN NaN NaN NaN 1.63014 NaN NaN NaN 1639315569.254 NaN NaN 0.0541052 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 84.8227 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639315599.26 8.48227 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.00757662 1.56296 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639315629.266 NaN NaN NaN NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 93.7108 NaN -0.00868453 NaN NaN NaN NaN 1.36136 NaN NaN NaN 1639315659.272 9.37108 NaN 0.0453786 8.06782 NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.380482 1639315689.277 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0544334 1.56298 NaN NaN NaN NaN NaN NaN NaN NaN 101.616 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639315719.283 10.1616 NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0318433 NaN NaN NaN NaN 1.48004 NaN NaN NaN 1639315749.289 NaN NaN 0.0453786 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 109.456 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639315779.294 10.9456 NaN NaN NaN NaN NaN NaN 
-0.244767 -262.5 0.0409698 1.563 NaN NaN NaN NaN 15.0358 -0.18651 NaN NaN NaN -259.327 NaN NaN NaN NaN NaN NaN 4850.28151235017 -5045.84022820867 NaN 1639315809.3 NaN NaN NaN NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 117.187 NaN 0.0289484 NaN NaN NaN NaN 1.45386 NaN NaN NaN 1639315839.306 11.7187 NaN 0.0383972 NaN NaN NaN NaN 
NaN NaN 0.032923 1.563 NaN NaN NaN NaN NaN NaN NaN NaN 120.725 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639315869.312 12.0725 NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 128.215 NaN 0.0665814 NaN NaN NaN NaN 1.37008 NaN NaN NaN 1639315929.324 12.8215 NaN 0.0488692 NaN NaN NaN NaN 
NaN NaN 0.052748 1.56304 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639315959.33 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 135.444 NaN 0.0665814 NaN NaN NaN NaN NaN NaN NaN NaN 1639315989.335 13.5444 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.23046 NaN NaN -0.3735 1639316019.341 NaN NaN 0.0471239 NaN NaN NaN NaN 
NaN NaN 0.0849788 1.56307 NaN NaN NaN NaN NaN NaN NaN NaN 143.044 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639316049.347 14.3044 NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0752659 NaN NaN NaN NaN NaN NaN NaN NaN 1639316079.353 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 150.338 NaN NaN NaN NaN NaN NaN 0.961676 NaN NaN NaN 1639316109.359 15.0338 NaN 0.0418879 NaN NaN NaN NaN 
-0.244767 -262.5 0.45 1.56314 NaN NaN NaN NaN 15.0513 -0.18651 NaN NaN NaN -259.418 NaN NaN NaN NaN NaN NaN 4850.30885618545 -5045.78774155642 NaN 1639316113.362 NaN 83.3485 NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN 82.9187 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639316121.367 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 156.103 NaN 0.118689 NaN NaN NaN NaN NaN NaN NaN NaN 1639316155.378 15.6103 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.107849 1.56318 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.11003 NaN NaN NaN 1639316185.384 NaN 82.9167 0.0471239 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 163.812 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639316215.39 16.3812 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.118689 NaN NaN NaN NaN NaN NaN NaN NaN 1639316245.397 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.143601 1.56325 NaN NaN NaN NaN NaN NaN NaN NaN 171.63 NaN NaN NaN NaN NaN NaN 0.701622 NaN NaN NaN 1639316275.403 17.163 NaN 0.0418879 8.05276 NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639316279.407 NaN 60.3683 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 60.3683 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639316283.41 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 176.871 NaN 0.202639 NaN NaN NaN NaN NaN NaN NaN NaN 1639316317.418 17.6871 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.143619 1.56333 -0.3491 NaN NaN NaN NaN NaN NaN NaN 180.693 NaN NaN NaN NaN NaN NaN 1.18333 NaN NaN -0.364774 1639316347.424 18.0693 59.9443 0.0471239 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 185.017 NaN 0.0839504 NaN NaN NaN NaN NaN NaN NaN NaN 1639316381.234 18.5017 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 47.4266 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639316385.236 NaN NaN NaN NaN NaN NaN NaN 
-0.244767 -262.5 0.0328846 1.56336 NaN NaN NaN NaN 15.0607 -0.18651 NaN NaN 189.428 -259.645 NaN NaN NaN NaN NaN 1.4591 4850.34218296088 -5045.74051859721 NaN 1639316419.244 18.9428 47.1893 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0289484 NaN NaN NaN NaN NaN NaN NaN NaN 1639316449.249 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 196.744 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639316479.254 19.6744 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0892215 1.56336 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.72788 NaN NaN NaN 1639316483.258 NaN 35.0691 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN 35.0691 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639316487.286 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 201.963 NaN -0.0463175 NaN NaN NaN NaN NaN NaN NaN NaN 1639316521.293 20.1963 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0243662 1.56335 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.59698 NaN NaN NaN 1639316551.299 NaN 34.3805 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 206.353 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639316555.303 20.6353 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 25.8901 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639316559.307 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 211.266 NaN -0.147637 NaN NaN NaN NaN NaN NaN NaN NaN 1639316593.315 21.1266 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.252077 1.56337 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.06989 NaN NaN NaN 1639316613.331 NaN 19.9551 0.0401426 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN 17.8755 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639316621.394 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 214.957 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639316625.396 21.4957 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.359538 1639316649.41 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.39083 NaN NaN NaN NaN NaN NaN NaN NaN 1639316653.417 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 218.342 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639316657.422 21.8342 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.369258 1.56341 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.998328 NaN NaN NaN 1639316673.432 NaN 13.9888 0.0226893 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN 14.7751 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639316681.441 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 220.22 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639316689.451 22.022 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.332479 NaN NaN NaN NaN NaN NaN NaN NaN 1639316713.522 NaN NaN NaN NaN NaN NaN NaN 
-0.316374 137.5 NaN NaN NaN NaN NaN NaN 14.1904 -0.315985 NaN NaN 219.609 87.3349 NaN NaN NaN NaN NaN NaN 4850.35920701517 -5045.69102882471 NaN 1639316721.527 21.9609 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.258523 1.56342 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.18159 NaN NaN NaN 1639316733.538 NaN NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 215.023 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639316771.553 21.5023 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0446822 1.56343 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0752659 NaN NaN NaN NaN 1.77849 NaN NaN NaN 1639316801.559 NaN NaN 0.0523599 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 207.991 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639316831.565 20.7991 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.205801 1.56337 NaN NaN NaN NaN NaN NaN NaN NaN 201.439 NaN -0.141847 NaN NaN NaN NaN 2.51502 NaN NaN NaN 1639316891.577 20.1439 NaN 0.0436332 8.23616 NaN NaN 4 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN 194.778 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.349066 1639316951.588 19.4778 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.165873 1.56327 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.208429 NaN NaN NaN NaN 2.2218 NaN NaN NaN 1639316981.595 NaN NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 187.113 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639317011.601 18.7113 NaN NaN NaN NaN NaN NaN 
-0.316374 137.5 NaN NaN NaN NaN NaN NaN 14.5139 -0.315985 NaN NaN NaN 137.784 NaN NaN NaN NaN NaN NaN 4850.3503468938 -5045.62681784946 NaN 1639317041.607 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.115133 1.56319 NaN NaN NaN NaN NaN NaN NaN NaN 179.47 NaN -0.136057 NaN NaN NaN NaN 1.9443 NaN NaN NaN 1639317071.613 17.947 NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 171.936 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639317131.625 17.1936 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.077098 1.56314 NaN NaN NaN NaN NaN NaN NaN NaN 168.223 NaN -0.0897401 NaN NaN NaN NaN 1.85878 NaN NaN NaN 1639317161.63 16.8223 NaN 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 161.562 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639317221.641 16.1562 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.064519 1.5631 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0636865 NaN NaN NaN NaN 1.81689 NaN NaN NaN 1639317251.647 NaN NaN 0.0471239 NaN NaN NaN 4 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN 154.552 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.345575 1639317281.653 15.4552 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0600092 1.56307 NaN NaN NaN NaN NaN NaN NaN NaN 147.935 NaN -0.0636865 NaN NaN NaN NaN 1.77675 NaN NaN NaN 1639317341.665 14.7935 NaN 0.0471239 NaN NaN NaN 4 
-0.316374 137.5 NaN NaN NaN NaN NaN NaN 14.7504 -0.315985 NaN NaN NaN 137.852 NaN NaN NaN NaN NaN NaN 4850.35364463838 -5045.55179009321 NaN 1639317371.67 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 141.384 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639317401.676 14.1384 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0573655 1.56304 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0607917 NaN NaN NaN NaN 1.78024 NaN NaN NaN 1639317431.682 NaN NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 134.832 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639317461.688 13.4832 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0483719 1.56302 NaN NaN NaN NaN NaN NaN NaN NaN 128.718 NaN -0.0607917 NaN NaN NaN NaN 1.63363 NaN NaN NaN 1639317521.7 12.8718 NaN 0.0418879 8.27153 NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 44.1699 58.3249 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639317551.705 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 122.275 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639317581.71 12.2275 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0341836 1.56301 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0260536 NaN NaN NaN NaN 1.68424 NaN NaN 0.336849 1639317611.719 NaN NaN 0.0488692 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 115.702 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639317641.726 11.5702 NaN NaN NaN NaN NaN NaN 
-0.316374 137.5 -0.037018 1.56299 NaN NaN NaN NaN 14.8792 -0.315985 NaN NaN 108.626 138.124 -0.0289484 NaN NaN NaN NaN 1.65283 4850.36311493965 -5045.48244098907 NaN 1639317701.738 10.8626 NaN 0.0436332 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 101.42 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639317761.749 10.142 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.033886 1.56298 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0289484 NaN NaN NaN NaN 1.63363 NaN NaN NaN 1639317791.753 NaN NaN 0.0436332 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 93.8637 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639317821.759 9.38637 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.033886 1.56297 NaN NaN NaN NaN NaN NaN NaN NaN 86.7881 NaN -0.0289484 NaN NaN NaN NaN 1.62665 NaN NaN NaN 1639317881.771 8.67881 NaN 0.0471239 NaN NaN NaN 5 
NaN NaN -0.033886 1.56296 0.3491 NaN NaN NaN NaN NaN NaN NaN 80.2366 NaN -0.0289484 NaN NaN NaN NaN 1.62141 NaN NaN 0.328122 1639317941.783 8.02366 NaN 0.0453786 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 74.2529 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639318001.793 7.42529 NaN NaN NaN NaN NaN NaN 
-0.316374 137.5 -0.033886 1.56295 NaN NaN NaN NaN 14.9528 -0.315985 NaN NaN NaN 138.26 -0.0260536 NaN NaN NaN NaN 1.56556 4850.3765967536 -5045.41082601663 NaN 1639318031.799 NaN NaN 0.0506145 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 68.7497 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639318061.804 6.87497 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.033886 1.56295 NaN NaN NaN NaN NaN NaN NaN NaN 65.5176 NaN -0.0289484 NaN NaN NaN NaN 1.60221 NaN NaN NaN 1639318091.81 6.55176 NaN 0.0471239 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 60.3638 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639318151.824 6.03638 NaN NaN 8.30198 NaN NaN NaN 
NaN NaN 0.0087944 1.56295 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0289484 NaN NaN NaN NaN 1.38056 NaN NaN NaN 1639318181.83 NaN NaN 0.0436332 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 54.5985 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639318211.834 5.45985 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0389657 1.56298 0.3491 NaN NaN NaN NaN NaN NaN NaN 48.4182 NaN 0.0405278 NaN NaN NaN NaN 1.36485 NaN NaN 0.324631 1639318271.846 4.84182 NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 42.0196 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639318331.857 4.20196 NaN NaN NaN NaN NaN NaN 
-0.316374 137.5 0.0181937 1.563 NaN NaN NaN NaN 14.9983 -0.315985 NaN NaN NaN 138.305 0.0405278 NaN NaN NaN NaN 1.42768 4850.39609337397 -5045.35115529469 NaN 1639318361.863 NaN NaN 0.0471239 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 35.4463 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639318391.868 3.54463 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0179874 1.56301 NaN NaN NaN NaN NaN NaN NaN NaN 30.0085 NaN 0.0173691 NaN NaN NaN NaN 1.64235 NaN NaN NaN 1639318451.879 3.00085 NaN 0.0418879 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 27.2788 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639318481.885 2.72788 NaN NaN NaN NaN NaN NaN 
