dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-263
the8x3_filename: 00560263
filename_extension: sbd
filename_label: sunfish-2022-110-0-263-sbd(00560263)
mission_name: regm20.mi
fileopen_time: Tue_Jun__7_12:14:18_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-263
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 159.077 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654606801.481 15.9077 NaN 0.0663225 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN -0.116667 NaN NaN NaN 145.156 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654606921.504 14.5156 NaN 0.0663225 NaN NaN NaN NaN NaN 
NaN NaN NaN 3.96892 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654606981.517 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN 170 NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN 131.977 170.057 NaN NaN NaN NaN NaN 6.23606 4758.22403676048 -5325.05049886973 0.347321 1654607041.529 13.1977 NaN 0.0663225 NaN 8.38844 NaN NaN 0 
-0.271675 NaN 0.398279 NaN NaN NaN NaN NaN NaN NaN 14.5897 -0.267432 NaN NaN -0.452683 NaN NaN NaN NaN NaN NaN NaN NaN 1654607071.534 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 118.426 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654607161.551 11.8426 NaN 0.0698132 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN -0.110375 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654607251.569 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 105.312 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654607281.575 10.5312 NaN 0.0663225 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4757.9867 -5324.6886 NaN NaN NaN NaN 1654607311.581 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 3.95186 NaN NaN NaN NaN NaN NaN NaN NaN 92.0457 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654607401.598 9.20457 NaN 0.0628319 NaN NaN NaN NaN NaN 
