dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-018-0-7
the8x3_filename: 00500007
filename_extension: sbd
filename_label: sunfish-2022-018-0-7-sbd(00500007)
mission_name: regm20.mi
fileopen_time: Fri_Jan_21_03:17:35_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-018-0-7
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642737037.843 NaN NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 212.413 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642737127.861 21.2413 NaN NaN NaN NaN NaN NaN NaN 
-0.441581 NaN 0.0502068 NaN NaN NaN NaN NaN NaN 0.104646 14.9263 -0.519908 NaN NaN 0.0752659 NaN NaN NaN NaN NaN NaN NaN NaN 1642737157.867 NaN NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN 3.63148 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642737187.872 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 226.147 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642737247.882 22.6147 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642737277.888 NaN NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.44528 NaN NaN -0.34383 1642737307.894 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 237.239 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642737337.9 23.7239 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642737397.912 NaN NaN 0.0575959 NaN NaN NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 252.327 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642737457.923 25.2327 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.122697 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642737487.929 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642737517.935 NaN NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN -330 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -323.397 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642737547.941 NaN NaN NaN NaN 7.76587 NaN NaN NaN 
-0.409097 NaN 0.155509 NaN NaN NaN NaN NaN NaN NaN 14.9298 -0.39367 267.174 NaN 0.150532 NaN NaN NaN NaN NaN NaN NaN NaN 1642737577.947 26.7174 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 3.63294 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5417.45255221652 -4953.45169207947 NaN 1642737607.953 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642737637.958 NaN NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 282.437 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642737697.97 28.2437 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.09796 NaN NaN -0.338594 1642737727.977 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642737757.983 NaN NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.123542 NaN NaN 297.263 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642737817.995 29.7263 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642737848 NaN NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 311.914 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642737938.017 31.1914 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642737968.023 NaN NaN 0.0645772 NaN NaN NaN NaN NaN 
-0.409097 NaN 0.144769 NaN NaN NaN NaN NaN NaN NaN 14.9314 -0.39367 NaN NaN 0.170796 NaN NaN NaN NaN NaN NaN NaN NaN 1642737998.029 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 3.63548 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642738028.035 NaN NaN NaN NaN NaN NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 326.107 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642738058.041 32.6107 NaN NaN NaN NaN NaN NaN NaN 
