dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-56
the8x3_filename: 00410056
filename_extension: sbd
filename_label: sunfish-2021-335-1-56-sbd(00410056)
mission_name: regm20.mi
fileopen_time: Mon_Dec__6_16:12:24_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-56
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN 0.0572612 NaN NaN NaN NaN NaN NaN NaN NaN NaN 106.648 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808026.376 10.6648 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.340339 1638808056.382 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.27867 NaN NaN NaN NaN NaN NaN NaN NaN 113.747 NaN 0.0868453 NaN NaN NaN NaN 1.03323 NaN NaN NaN 1638808086.388 11.3747 NaN 0.0401426 NaN NaN NaN 4 
NaN NaN 0.0592057 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808116.394 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 120.847 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808146.4 12.0847 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.27997 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0839504 NaN NaN NaN NaN 0.95295 NaN NaN NaN 1638808176.406 NaN NaN 0.0349066 NaN NaN NaN 4 
NaN NaN 0.0788725 NaN NaN NaN NaN NaN NaN NaN NaN NaN 127.618 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808206.412 12.7618 NaN NaN NaN NaN NaN NaN 
-0.204723 -237.5 NaN NaN NaN NaN NaN NaN 14.8474 -0.173563 NaN NaN NaN -230.817 NaN NaN NaN NaN NaN NaN 4825.59512066469 -5247.50427102722 NaN 1638808210.415 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.28092 NaN NaN NaN NaN NaN NaN NaN NaN 131.288 NaN 0.0694762 NaN NaN NaN NaN 1.26362 NaN NaN NaN 1638808238.448 13.1288 NaN 0.0436332 NaN NaN NaN 5 
NaN NaN 0.0273757 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808266.521 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 135.111 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808270.529 13.5111 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.28086 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0260536 NaN NaN NaN NaN 1.16588 NaN NaN NaN 1638808298.546 NaN NaN 0.0296706 NaN NaN NaN 4 
