dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 1
filename: echo-2023-012-2-2
the8x3_filename: 00870002
filename_extension: ebd
filename_label: echo-2023-012-2-2-ebd(00870002)
mission_name: regm20.mi
fileopen_time: Fri_Jan_13_14:25:14_2023
sensors_per_cycle: 106
num_label_lines: 3
num_segments: 1
segment_filename_0: echo-2023-012-2-2
sci_ad2cp_file_state sci_badd_error sci_badd_finished sci_badd_n_tries_to_connect sci_badd_power_on sci_badd_target_range sci_clothesline_time sci_generic_a sci_generic_b sci_generic_c sci_generic_d sci_generic_e sci_generic_f sci_generic_g sci_generic_h sci_generic_i sci_generic_j sci_generic_k sci_generic_l sci_generic_m sci_generic_n sci_generic_o sci_generic_p sci_generic_q sci_generic_r sci_generic_s sci_generic_t sci_generic_u sci_generic_v sci_generic_w sci_generic_x sci_generic_y sci_generic_z sci_log_time sci_m_disk_free sci_m_disk_usage sci_m_free_heap sci_m_min_free_heap sci_m_present_secs_into_mission sci_m_present_time sci_m_science_on sci_m_sram_free_heap sci_m_sram_min_free_heap sci_obsvr_file_offset sci_obsvr_is_installed sci_obsvr_processing_mode sci_obsvr_storage_capacity sci_obsvr_storage_used sci_obsvr_temp sci_obsvr_timestamp sci_obsvr_voltage sci_oxy4_c1amp sci_oxy4_c1rph sci_oxy4_c2amp sci_oxy4_c2rph sci_oxy4_calphase sci_oxy4_is_installed sci_oxy4_oxygen sci_oxy4_rawtemp sci_oxy4_saturation sci_oxy4_tcphase sci_oxy4_temp sci_oxy4_timestamp sci_proglet_time sci_rbrctd_cond_cell_temp_00 sci_rbrctd_conductivity_00 sci_rbrctd_count_00 sci_rbrctd_depth_00 sci_rbrctd_is_installed sci_rbrctd_pressure_00 sci_rbrctd_salinity_00 sci_rbrctd_seapressure_00 sci_rbrctd_temperature_00 sci_rbrctd_timestamp sci_reqd_heartbeat sci_sbmb_hw_ver sci_software_ver sci_svs603_a1 sci_svs603_a2 sci_svs603_b1 sci_svs603_b2 sci_svs603_dom_period sci_svs603_heading sci_svs603_hmax sci_svs603_hmax2 sci_svs603_hs sci_svs603_index sci_svs603_is_running sci_svs603_pmax sci_svs603_run_state sci_svs603_stop_state sci_svs603_timestamp sci_svs603_wave_dir sci_systime sci_viper_collect_time sci_viper_collecting sci_viper_error sci_viper_finished sci_viper_target sci_wants_comms sci_wants_surface sci_water_cond sci_water_pressure sci_water_temp sci_x_disk_files_removed sci_x_sent_data_files
NaN NaN NaN NaN NaN NaN 786 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 9450.37 1673624368.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 831.1 41.454 868.7 6.378 34.113 NaN 408.735 863.7 93.582 35.077 1.594 NaN 162 2.0535 28.1281 1 84.3141 NaN 94.9678 32.1604 84.8353 1.4889 1673624368.62 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.54039e+06 NaN NaN NaN NaN NaN NaN NaN 2.81281 8.48353 1.4889 NaN NaN
NaN NaN NaN NaN NaN NaN 783 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9451.37 1673624369.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 169 1.9187 28.1278 1 84.419 NaN 95.0734 32.1621 84.9409 1.4867 1673624369.619 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.54139e+06 NaN NaN NaN NaN NaN NaN NaN 2.81278 8.49409 1.4867 NaN NaN
NaN NaN NaN NaN NaN NaN 770 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 9452.37 1673624370.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 831.2 41.455 868.7 6.377 34.114 NaN 408.754 863.8 93.579 35.078 1.591 NaN 180 2.0087 28.1278 1 84.5206 NaN 95.1757 32.1634 85.0432 1.4855 1673624370.621 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.54239e+06 NaN NaN NaN NaN NaN NaN NaN 2.81278 8.50432 1.4855 NaN NaN
NaN NaN NaN NaN NaN NaN 834 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9453.37 1673624371.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 123 1.9637 28.127 1 84.6277 NaN 95.2834 32.1625 85.1509 1.4854 1673624371.625 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.54339e+06 NaN NaN NaN NaN NaN NaN NaN 2.8127 8.51509 1.4854 NaN NaN
NaN NaN NaN NaN NaN NaN 805 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9454.37 1673624372.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 831.1 41.458 868.7 6.377 34.117 NaN 408.766 864 93.563 35.081 1.584 NaN 154 2.0087 28.1268 1 84.7273 NaN 95.3837 32.1631 85.2512 1.4844 1673624372.62 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.54439e+06 NaN NaN NaN NaN NaN NaN NaN 2.81268 8.52512 1.4844 NaN NaN
NaN NaN NaN NaN NaN NaN 787 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9455.37 1673624373.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 168 1.9187 28.1256 1 84.8351 NaN 95.4921 32.1624 85.3596 1.4836 1673624373.619 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.54538e+06 NaN NaN NaN NaN NaN NaN NaN 2.81256 8.53596 1.4836 NaN NaN
NaN NaN NaN NaN NaN NaN 809 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9456.37 1673624374.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 831.1 41.46 868.7 6.378 34.118 NaN 408.694 863.9 93.553 35.082 1.586 NaN 142 2.0087 28.1246 1 84.9232 NaN 95.5807 32.1622 85.4482 1.4824 1673624374.621 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.54638e+06 NaN NaN NaN NaN NaN NaN NaN 2.81246 8.54482 1.4824 NaN NaN
NaN NaN NaN NaN NaN NaN 820 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9457.37 1673624375.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 137 2.0535 28.1227 1 85.0262 NaN 95.6844 32.1614 85.5519 1.4808 1673624375.62 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.54738e+06 NaN NaN NaN NaN NaN NaN NaN 2.81227 8.55519 1.4808 NaN NaN
NaN NaN NaN NaN NaN NaN 791 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9458.37 1673624376.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 831.3 41.467 868.7 6.376 34.127 NaN 408.506 864.1 93.494 35.091 1.58 NaN 158 1.9187 28.1181 1 85.1257 NaN 95.7845 32.1587 85.652 1.4777 1673624376.62 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.54838e+06 NaN NaN NaN NaN NaN NaN NaN 2.81181 8.5652 1.4777 NaN NaN
NaN NaN NaN NaN NaN NaN 761 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 59 NaN NaN NaN NaN 9459.37 1673624377.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 133 2.0535 28.1097 1 85.2378 NaN 95.8973 32.1542 85.7648 1.4717 1673624377.619 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.54938e+06 NaN NaN NaN NaN NaN NaN NaN 2.81097 8.57648 1.4717 NaN NaN
NaN NaN NaN NaN NaN NaN 786 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 9460.37 1673624378.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 831.2 41.469 868.7 6.376 34.129 NaN 408.726 864.5 93.507 35.093 1.565 NaN 170 1.9187 28.1079 1 85.3316 NaN 95.9917 32.1661 85.8592 1.4579 1673624378.626 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.55038e+06 NaN NaN NaN NaN NaN NaN NaN 2.81079 8.58592 1.4579 NaN NaN
NaN NaN NaN NaN NaN NaN 789 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9461.37 1673624379.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 158 1.9637 28.1057 1 85.4309 NaN 96.0916 32.173 85.9591 1.4483 1673624379.62 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.55138e+06 NaN NaN NaN NaN NaN NaN NaN 2.81057 8.59591 1.4483 NaN NaN
NaN NaN NaN NaN NaN NaN 733 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 9462.37 1673624380.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 831.2 41.473 868.7 6.376 34.133 NaN 408.614 864.5 93.477 35.097 1.563 NaN 200 1.9637 28.1003 1 85.5315 NaN 96.1928 32.1709 86.0603 1.4437 1673624380.62 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.55238e+06 NaN NaN NaN NaN NaN NaN NaN 2.81003 8.60603 1.4437 NaN NaN
NaN NaN NaN NaN NaN NaN 797 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 9463.37 1673624381.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 150 2.0535 28.0965 1 85.6315 NaN 96.2935 32.1713 86.161 1.4387 1673624381.619 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.55338e+06 NaN NaN NaN NaN NaN NaN NaN 2.80965 8.6161 1.4387 NaN NaN
NaN NaN NaN NaN NaN NaN 769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 9464.37 1673624382.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 831.3 41.476 868.7 6.375 34.137 NaN 408.579 864.7 93.455 35.101 1.558 NaN 172 2.0087 28.0949 1 85.7362 NaN 96.3988 32.1795 86.2663 1.4286 1673624382.619 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.55438e+06 NaN NaN NaN NaN NaN NaN NaN 2.80949 8.62663 1.4286 NaN NaN
NaN NaN NaN NaN NaN NaN 785 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9465.37 1673624383.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 155 1.9637 28.0905 1 85.8331 NaN 96.4963 32.1794 86.3638 1.4233 1673624383.621 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.55538e+06 NaN NaN NaN NaN NaN NaN NaN 2.80905 8.63638 1.4233 NaN NaN
NaN NaN NaN NaN NaN NaN 752 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9466.37 1673624384.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 831.1 41.475 868.6 6.374 34.137 NaN 408.616 864.7 93.46 35.101 1.557 NaN 195 2.0087 28.0862 1 85.938 NaN 96.6019 32.1821 86.4694 1.4152 1673624384.62 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.55638e+06 NaN NaN NaN NaN NaN NaN NaN 2.80862 8.64694 1.4152 NaN NaN
NaN NaN NaN NaN NaN NaN 796 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9467.37 1673624385.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 152 1.9637 28.0821 1 86.0428 NaN 96.7073 32.1832 86.5748 1.409 1673624385.62 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.55738e+06 NaN NaN NaN NaN NaN NaN NaN 2.80821 8.65748 1.409 NaN NaN
NaN NaN NaN NaN NaN NaN 766 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 9468.37 1673624386.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 831.3 41.481 868.7 6.375 34.142 NaN 408.636 865 93.436 35.106 1.546 NaN 172 1.9187 28.0775 1 86.1336 NaN 96.7987 32.185 86.6662 1.4016 1673624386.619 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.55838e+06 NaN NaN NaN NaN NaN NaN NaN 2.80775 8.66662 1.4016 NaN NaN
NaN NaN NaN NaN NaN NaN 771 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9469.37 1673624387.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 180 2.0535 28.0739 1 86.2307 NaN 96.8964 32.1863 86.7639 1.3959 1673624387.62 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.55938e+06 NaN NaN NaN NaN NaN NaN NaN 2.80739 8.67639 1.3959 NaN NaN
NaN NaN NaN NaN NaN NaN 829 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9470.37 1673624388.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 831.5 41.492 868.7 6.376 34.152 NaN 408.377 865.1 93.366 35.116 1.541 NaN 130 1.9187 28.0675 1 86.3365 NaN 97.0028 32.1887 86.8703 1.3855 1673624388.62 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.56038e+06 NaN NaN NaN NaN NaN NaN NaN 2.80675 8.68703 1.3855 NaN NaN
NaN NaN NaN NaN NaN NaN 817 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9471.37 1673624389.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 130 1.9187 28.0627 1 86.4442 NaN 97.1112 32.1858 86.9787 1.3824 1673624389.62 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.56138e+06 NaN NaN NaN NaN NaN NaN NaN 2.80627 8.69787 1.3824 NaN NaN
NaN NaN NaN NaN NaN NaN 800 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9472.37 1673624390.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 831.2 41.483 868.7 6.374 34.145 NaN 408.728 865.3 93.433 35.109 1.536 NaN 150 1.9637 28.056 1 86.5373 NaN 97.2048 32.1877 87.0723 1.3724 1673624390.619 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.56238e+06 NaN NaN NaN NaN NaN NaN NaN 2.8056 8.70723 1.3724 NaN NaN
NaN NaN NaN NaN NaN NaN 806 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9473.37 1673624391.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 146 1.9637 28.0516 1 86.6311 NaN 97.2993 32.1929 87.1668 1.3618 1673624391.619 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.56338e+06 NaN NaN NaN NaN NaN NaN NaN 2.80516 8.71668 1.3618 NaN NaN
NaN NaN NaN NaN NaN NaN 748 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 9474.37 1673624392.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 831.3 41.49 868.7 6.375 34.151 NaN 408.734 865.6 93.403 35.115 1.524 NaN 191 1.9187 28.0467 1 86.7325 NaN 97.4013 32.1987 87.2688 1.3501 1673624392.62 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.56438e+06 NaN NaN NaN NaN NaN NaN NaN 2.80467 8.72688 1.3501 NaN NaN
NaN NaN NaN NaN NaN NaN 760 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 9475.37 1673624393.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 181 1.8287 28.0396 1 86.8295 NaN 97.4989 32.1982 87.3664 1.3418 1673624393.62 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.56537e+06 NaN NaN NaN NaN NaN NaN NaN 2.80396 8.73664 1.3418 NaN NaN
NaN NaN NaN NaN NaN NaN 790 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 9476.37 1673624394.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 831.6 41.502 868.7 6.373 34.165 NaN 408.34 865.7 93.304 35.129 1.521 NaN 170 1.8737 28.0316 1 86.9303 NaN 97.6003 32.1994 87.4678 1.3306 1673624394.619 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.56637e+06 NaN NaN NaN NaN NaN NaN NaN 2.80316 8.74678 1.3306 NaN NaN
NaN NaN NaN NaN NaN NaN 781 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9477.37 1673624395.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 161 1.8737 28.0268 1 87.0326 NaN 97.7032 32.208 87.5707 1.3164 1673624395.619 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.56737e+06 NaN NaN NaN NaN NaN NaN NaN 2.80268 8.75707 1.3164 NaN NaN
NaN NaN NaN NaN NaN NaN 764 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 9478.37 1673624396.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 831.6 41.504 868.7 6.374 34.166 NaN 408.507 866 93.313 35.13 1.509 NaN 188 1.9637 28.0227 1 87.1281 NaN 97.7993 32.2123 87.6668 1.307 1673624396.621 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.56837e+06 NaN NaN NaN NaN NaN NaN NaN 2.80227 8.76668 1.307 NaN NaN
NaN NaN NaN NaN NaN NaN 829 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9479.37 1673624397.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 122 1.9187 28.017 1 87.231 NaN 97.9028 32.2138 87.7703 1.2985 1673624397.62 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.56937e+06 NaN NaN NaN NaN NaN NaN NaN 2.8017 8.77703 1.2985 NaN NaN
NaN NaN NaN NaN NaN NaN 837 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 9480.37 1673624398.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 831.6 41.506 868.7 6.374 34.168 NaN 408.634 866.3 93.315 35.132 1.499 NaN 123 1.9187 28.0136 1 87.3249 NaN 97.9973 32.2146 87.8648 1.2935 1673624398.62 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.57037e+06 NaN NaN NaN NaN NaN NaN NaN 2.80136 8.78648 1.2935 NaN NaN
NaN NaN NaN NaN NaN NaN 790 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9481.37 1673624399.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 165 1.9187 28.0078 1 87.4236 NaN 98.0966 32.2178 87.9641 1.2831 1673624399.619 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.57137e+06 NaN NaN NaN NaN NaN NaN NaN 2.80078 8.79641 1.2831 NaN NaN
NaN NaN NaN NaN NaN NaN 791 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6 NaN NaN NaN NaN 9482.37 1673624400.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 832 41.521 868.7 6.374 34.183 NaN 408.599 867 93.244 35.147 1.474 NaN 161 1.9637 28.005 1 87.5208 NaN 98.1945 32.2218 88.062 1.2757 1673624400.621 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.57237e+06 NaN NaN NaN NaN NaN NaN NaN 2.8005 8.8062 1.2757 NaN NaN
NaN NaN NaN NaN NaN NaN 794 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9483.37 1673624401.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 157 1.8737 28.0011 1 87.6176 NaN 98.2919 32.2251 88.1594 1.2678 1673624401.62 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.57337e+06 NaN NaN NaN NaN NaN NaN NaN 2.80011 8.81594 1.2678 NaN NaN
NaN NaN NaN NaN NaN NaN 836 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 9484.37 1673624402.931 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 832.1 41.526 868.7 6.373 34.189 NaN 408.655 867.3 93.221 35.153 1.46 NaN 123 1.9187 27.9981 1 87.7215 NaN 98.3963 32.2307 88.2638 1.2586 1673624402.619 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.57437e+06 NaN NaN NaN NaN NaN NaN NaN 2.79981 8.82638 1.2586 NaN NaN
