dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-148
the8x3_filename: 00560148
filename_extension: sbd
filename_label: sunfish-2022-110-0-148-sbd(00560148)
mission_name: regm20.mi
fileopen_time: Sun_May_22_21:52:59_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-148
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258343.604 NaN NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 209.024 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258347.611 20.9024 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0867006 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258433.651 NaN NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 217.119 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258437.724 21.7119 NaN NaN NaN NaN NaN NaN NaN 
-0.183249 NaN 0.0664494 NaN NaN NaN NaN NaN NaN NaN 14.4664 -0.199458 NaN NaN 0.0810556 NaN NaN NaN NaN NaN NaN NaN NaN 1653258505.763 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258525.835 NaN NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 225.978 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258529.837 22.5978 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258557.854 NaN 28.1778 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 4.32559 NaN NaN NaN 28.1778 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258565.863 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.24464 NaN NaN -0.34383 1653258593.884 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258617.955 NaN NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 235.753 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258621.958 23.5753 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258707.996 NaN NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.105152 NaN NaN 247.797 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258738.001 24.7797 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258798.013 NaN NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN -280 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -269.617 NaN NaN NaN NaN NaN NaN 5045.4601855021 -5058.64209338168 NaN 1653258828.019 NaN NaN NaN NaN 8.0544 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 257.55 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258831.982 25.755 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 78.9333 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258873.996 NaN 78.2847 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258904.001 NaN NaN 0.0558505 NaN NaN NaN NaN NaN 
-0.183249 NaN 0.03475 NaN NaN NaN NaN NaN NaN NaN 14.499 -0.199458 267.893 NaN 0.0376329 NaN NaN NaN NaN NaN NaN NaN NaN 1653258934.007 26.7893 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 4.32583 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653258968.012 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.17134 NaN NaN -0.340339 1653259010.054 NaN NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.108648 NaN NaN 278.933 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653259040.061 27.8933 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653259116.078 NaN NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 290.258 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653259146.083 29.0257 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 55.8046 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653259176.089 NaN 55.6845 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653259222.067 NaN NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 301.254 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653259252.073 30.1254 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653259314.099 NaN NaN 0.0610865 NaN NaN NaN NaN NaN 
-0.183249 NaN 0.0422663 NaN NaN NaN NaN NaN NaN 0.106471 14.4946 -0.199458 311.03 NaN 0.0521072 NaN NaN NaN NaN NaN NaN NaN NaN 1653259344.105 31.103 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 4.32603 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653259390.123 NaN NaN NaN NaN NaN NaN NaN NaN 
