dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-182
the8x3_filename: 00560182
filename_extension: sbd
filename_label: sunfish-2022-110-0-182-sbd(00560182)
mission_name: regm20.mi
fileopen_time: Fri_May_27_21:12:49_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-182
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN 87.7617 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653687975.698 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.106211 NaN NaN 211.765 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653688043.719 21.1765 NaN 0.0645772 NaN NaN NaN NaN NaN 
-0.184881 NaN 0.0394502 4.14945 NaN NaN NaN NaN NaN NaN 14.8304 -0.201076 220.994 NaN 0.0289484 NaN NaN NaN NaN NaN NaN NaN NaN 1653688133.737 22.0994 NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN -280 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -269.753 NaN NaN NaN NaN NaN NaN 5006.42184840904 -5152.93953121431 NaN 1653688175.812 NaN NaN NaN NaN 8.03835 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 231.924 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653688235.824 23.1924 NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.91826 NaN NaN -0.34383 1653688265.83 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653688269.834 NaN 54.6696 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 54.6696 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653688277.839 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 242.921 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653688337.851 24.2921 NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.106756 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653688367.857 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 253.83 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653688439.877 25.383 NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 263.277 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653688531.577 26.3277 NaN 0.0575959 NaN NaN NaN NaN NaN 
-0.184881 NaN 0.45 4.15005 NaN NaN NaN NaN NaN NaN 14.7494 -0.201076 NaN NaN 0.452683 NaN NaN NaN NaN NaN NaN NaN NaN 1653688535.584 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653688573.595 NaN 21.8315 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 21.5424 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653688581.604 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 272.091 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653688621.833 27.2091 NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN 0.100548 NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.03346 NaN NaN 0.211185 1653688669.922 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN -0.105412 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653688709.953 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 267.422 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653688713.961 26.7422 NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN 120 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 120.446 NaN NaN NaN NaN NaN NaN 5006.34650880159 -5152.98014001577 NaN 1653688803.979 NaN NaN NaN NaN 8.20439 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 250.011 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653688833.984 25.0012 NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 19.41 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653688893.996 NaN 18.8933 NaN NaN NaN NaN NaN NaN 
-0.456138 NaN -0.06755 4.15004 NaN NaN NaN NaN NaN NaN 14.4144 -0.453553 233.103 NaN -0.0607917 NaN NaN NaN NaN NaN NaN NaN NaN 1653688954.007 23.3103 NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN -0.137473 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653689014.018 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN 217.066 NaN NaN NaN NaN NaN NaN 4.51866 NaN NaN 0.375246 1653689074.031 21.7066 NaN 0.0663225 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 200.921 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653689194.053 20.0921 NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 184.558 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653689314.077 18.4558 NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN -0.138094 NaN NaN NaN NaN NaN NaN NaN NaN 5006.6758 -5152.7455 NaN NaN NaN NaN 1653689344.083 NaN NaN NaN NaN NaN NaN NaN NaN 
-0.456138 NaN -0.0853461 4.14935 NaN NaN NaN NaN NaN NaN 14.7307 -0.453553 NaN NaN -0.0839504 NaN NaN NaN NaN NaN NaN NaN NaN 1653689374.088 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN 120 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 172.012 120.356 NaN NaN NaN NaN NaN NaN 5006.2888970931 -5153.10540065005 NaN 1653689404.094 17.2012 NaN 0.0645772 NaN 8.2283 NaN NaN 0 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.48375 NaN NaN 0.368264 1653689494.112 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 155.649 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653689524.118 15.5649 NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 139.176 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653689644.141 13.9176 NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN -0.13722 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653689674.147 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 122.922 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653689764.165 12.2922 NaN 0.0628319 NaN NaN NaN NaN NaN 
-0.456138 NaN -0.0631496 4.1487 NaN NaN NaN NaN NaN NaN 14.845 -0.453553 NaN NaN -0.0868453 NaN NaN NaN NaN NaN NaN NaN NaN 1653689794.169 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 106.842 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653689884.188 10.6842 NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.32842 NaN NaN 0.361283 1653689914.194 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN -0.124696 NaN NaN NaN 92.2898 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653690004.211 9.22898 NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN 120 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 120.514 NaN NaN NaN NaN NaN NaN 5006.22299020146 -5153.2265525907 NaN 1653690034.217 NaN NaN NaN NaN 8.29642 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 81.5117 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653690094.229 8.15117 NaN 0.0663225 NaN NaN NaN NaN NaN 
-0.456138 NaN -0.0716822 4.14838 NaN NaN NaN NaN NaN NaN 14.8875 -0.453553 67.7664 NaN -0.0607917 NaN NaN NaN NaN NaN NaN NaN NaN 1653690214.251 6.77664 NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN -0.117966 NaN NaN NaN 53.6503 NaN NaN NaN NaN NaN NaN 4.39823 NaN NaN 0.349066 1653690334.274 5.36503 NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 40.5595 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653690454.297 4.05595 NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 28.036 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653690574.321 2.8036 NaN 0.0645772 NaN NaN NaN NaN NaN 
-0.456138 NaN -0.0471971 4.14804 NaN NaN NaN NaN NaN NaN 14.8988 -0.453553 NaN NaN -0.0578968 NaN NaN NaN NaN NaN NaN NaN NaN 1653690634.333 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN 120 NaN NaN NaN NaN NaN NaN -0.104674 NaN NaN NaN NaN 120.786 NaN NaN NaN NaN NaN NaN 5006.16104911095 -5153.32560532616 NaN 1653690664.339 NaN NaN NaN NaN 8.36421 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 15.9053 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653690694.345 1.59053 NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.34238 NaN NaN 0.324631 1653690754.357 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5.89084 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653690788.32 0.589084 NaN 0.0575959 1 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.115859 NaN NaN 18.7198 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653690881.285 1.87198 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN -0.101543 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653690971.303 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 37.2868 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653691001.309 3.72868 NaN 0.0541052 NaN NaN NaN NaN NaN 
-0.323484 NaN 0.037022 4.14833 NaN NaN NaN NaN NaN NaN 14.8584 -0.277143 NaN NaN 0.0752659 NaN NaN NaN NaN NaN NaN NaN NaN 1653691061.321 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 55.4175 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653691121.332 5.54175 NaN 0.0698132 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN 0.145812 NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.24639 NaN NaN -0.3735 1653691181.343 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 72.6318 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653691241.354 7.26318 NaN 0.0453786 NaN NaN NaN NaN NaN 
NaN -305 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -303.385 NaN NaN NaN NaN NaN NaN 5006.07604505882 -5153.39794044019 NaN 1653691271.36 NaN NaN NaN NaN 8.14184 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 84.9371 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653691331.372 8.49371 NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653691391.383 NaN NaN NaN 0 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 102.653 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653691451.395 10.2653 NaN 0.0558505 NaN NaN NaN NaN NaN 
-0.323484 NaN 0.0505277 4.14882 NaN NaN NaN NaN NaN NaN 14.8874 -0.277143 NaN NaN 0.0521072 NaN NaN NaN NaN NaN NaN NaN NaN 1653691481.401 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.146675 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653691511.407 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 120.217 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653691571.418 12.0217 NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.19054 NaN NaN -0.368264 1653691601.424 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 136.907 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653691691.442 13.6907 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 152.987 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653691811.465 15.2987 NaN 0.0541052 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.137348 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653691841.472 NaN NaN NaN NaN NaN NaN NaN NaN 
-0.323484 -305 0.0670183 4.14878 NaN NaN NaN NaN NaN NaN 14.8937 -0.277143 NaN -303.703 0.0376329 NaN NaN NaN NaN NaN 5005.98552030265 -5153.47242279305 NaN 1653691901.482 NaN NaN NaN NaN 8.08289 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 169.263 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653691931.487 16.9263 NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 181.285 NaN NaN NaN NaN NaN NaN 3.4924 NaN NaN -0.359538 1653692021.504 18.1285 NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 196.012 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653692141.528 19.6012 NaN 0.0541052 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.122185 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653692171.534 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653692205.539 NaN 88.2188 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 86.8757 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1653692213.546 NaN NaN NaN NaN NaN NaN NaN NaN 
