dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-1
the8x3_filename: 00410001
filename_extension: sbd
filename_label: sunfish-2021-335-1-1-sbd(00410001)
mission_name: regm20.mi
fileopen_time: Thu_Dec__2_15:12:56_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-1
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 110.5 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638459510.275 11.05 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0968485 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0578968 NaN NaN NaN NaN 5.40528 NaN NaN NaN 1638459540.281 NaN NaN 0.00523599 NaN NaN NaN 4 
0.299583 380 NaN 5.88461 NaN NaN NaN NaN 14.4052 0.311968 NaN NaN 96.8019 380.579 NaN NaN NaN NaN NaN NaN 4755.73564783838 -5327.89056240114 NaN 1638459570.287 9.68019 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.118511 NaN 0.4538 NaN NaN NaN NaN NaN NaN NaN 82.8201 NaN 0.124478 NaN NaN NaN NaN 5.43321 NaN NaN 0.434587 1638459630.297 8.28201 NaN -0.00174533 NaN NaN NaN 4 
NaN NaN NaN 5.91395 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638459660.303 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 67.9427 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638459690.309 6.79427 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0659247 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.124478 NaN NaN NaN NaN 5.80322 NaN NaN NaN 1638459720.315 NaN NaN 0.00523599 NaN NaN NaN 4 
NaN NaN NaN 5.93332 NaN NaN NaN NaN NaN NaN NaN NaN 54.5944 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638459750.321 5.45944 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0458779 NaN NaN NaN NaN NaN NaN NaN NaN NaN 40.5034 NaN 0.055002 NaN NaN NaN NaN 5.86605 NaN NaN NaN 1638459810.333 4.05034 NaN 0.00174533 NaN NaN NaN 4 
NaN NaN NaN 5.94429 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638459840.338 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 28.3786 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638459870.344 2.83786 NaN NaN NaN NaN NaN NaN 
0.299583 380 0.0458779 5.94409 NaN NaN NaN NaN 14.6393 0.311968 NaN NaN 22.4145 381.032 0.055002 NaN NaN NaN NaN 5.74562 4755.78104347538 -5327.9856529489 NaN 1638459900.35 2.24145 NaN 0.00349066 NaN NaN NaN 5 
NaN NaN NaN NaN 0.4538 NaN NaN NaN NaN NaN NaN NaN 9.37215 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.389208 1638459960.361 0.937215 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.45 5.9523 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.055002 NaN NaN NaN NaN 5.96728 NaN NaN NaN 1638459964.355 NaN NaN 0.00872665 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.29388 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638459993.244 0.229388 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.116343 5.9462 NaN NaN NaN NaN NaN NaN NaN NaN 10.2897 NaN 0.0665814 NaN NaN NaN NaN 5.67407 NaN NaN NaN 1638460025.277 1.02897 NaN -0.00698132 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.0234 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638460063.291 1.80234 NaN NaN 7.96466 NaN NaN NaN 
NaN NaN 0.0765439 5.96016 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0723711 NaN NaN NaN NaN 5.79449 NaN NaN NaN 1638460093.297 NaN NaN -0.00872665 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 28.6189 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638460123.303 2.86189 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0427431 5.95328 NaN NaN NaN NaN NaN NaN NaN NaN 40.6564 NaN -0.055002 NaN NaN NaN NaN 6.12087 NaN NaN NaN 1638460183.315 4.06564 NaN -0.00349066 NaN NaN NaN 4 
-0.631883 -430 NaN NaN NaN NaN NaN NaN 14.7098 -0.618633 NaN NaN NaN -417.655 NaN NaN NaN NaN NaN NaN 4755.835987691 -5328.05441418433 NaN 1638460213.321 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.03955 5.94849 NaN NaN NaN NaN NaN NaN NaN NaN 53.5021 NaN -0.055002 NaN NaN NaN NaN NaN NaN NaN NaN 1638460243.326 5.35021 NaN -0.00349066 NaN NaN NaN 5 
NaN NaN NaN NaN -0.4538 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5.74737 NaN NaN -0.415388 1638460273.332 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 66.9596 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638460303.337 6.69596 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0293066 5.96922 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.055002 NaN NaN NaN NaN NaN NaN NaN NaN 1638460333.343 NaN NaN -0.0261799 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 79.7835 NaN NaN NaN NaN NaN NaN 5.31802 NaN NaN NaN 1638460363.349 7.97835 NaN NaN NaN NaN NaN NaN 
