dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-14
the8x3_filename: 00410014
filename_extension: sbd
filename_label: sunfish-2021-335-1-14-sbd(00410014)
mission_name: regm20.mi
fileopen_time: Fri_Dec__3_13:58:57_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-14
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
-0.207284 -262.5 NaN NaN NaN NaN NaN NaN 14.8818 -0.225353 NaN NaN 166.584 -255.271 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541445.672 16.6584 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0797153 1.3596 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0665814 NaN NaN NaN NaN 0.998328 NaN NaN NaN 1638541475.677 NaN 51.6181 0.010472 7.97285 NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 170.932 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541479.682 17.0932 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 42.8933 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541483.686 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 175.913 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541521.697 17.5913 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0305771 1.36191 NaN NaN NaN NaN NaN NaN NaN NaN 179.692 NaN 0.0636865 NaN NaN NaN NaN 1.34041 NaN NaN NaN 1638541551.703 17.9692 42.4176 0.00698132 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN 32.8996 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541559.699 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4805.99994065131 -5316.90122035534 NaN 1638541567.708 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 185.154 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541597.713 18.5154 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0824009 1.36061 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0839504 NaN NaN NaN NaN 1.74707 NaN NaN NaN 1638541613.724 NaN 26.105 0.0122173 NaN NaN NaN 4 
