dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-014-1-6
the8x3_filename: 00490006
filename_extension: sbd
filename_label: sunfish-2022-014-1-6-sbd(00490006)
mission_name: regm20.mi
fileopen_time: Mon_Jan_17_06:18:22_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-014-1-6
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN 0.117694 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.106465 NaN NaN -0.336849 1642405050.072 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 540.252 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642405110.084 54.0252 NaN 0.0680678 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642405170.095 NaN NaN NaN NaN NaN NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 551.128 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642405200.101 55.1128 NaN 0.0645772 NaN NaN NaN NaN NaN 
-0.369903 -330 0.0262395 NaN NaN NaN NaN NaN NaN NaN 15.0171 -0.351591 NaN -322.559 0.0318433 NaN NaN NaN NaN NaN 5338.18716088817 -4942.96919454235 NaN 1642405290.119 NaN NaN NaN NaN 7.70037 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 565.804 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642405320.125 56.5804 NaN 0.0680678 NaN NaN NaN NaN NaN 
NaN NaN NaN 0.145096 NaN NaN NaN NaN NaN 0.122613 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642405380.136 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 580.807 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642405440.148 58.0807 NaN 0.0663225 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.2221 NaN NaN -0.333358 1642405470.154 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 595.374 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642405560.171 59.5374 NaN 0.0628319 NaN NaN NaN NaN NaN 
