dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-170
the8x3_filename: 00510170
filename_extension: sbd
filename_label: sunfish-2022-020-0-170-sbd(00510170)
mission_name: regm20.mi
fileopen_time: Tue_Mar__1_12:06:22_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-170
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
-0.279589 NaN 0.0294406 NaN NaN NaN NaN NaN NaN 0.106742 14.7685 -0.262577 461.221 NaN 0.0376329 NaN NaN NaN NaN NaN NaN NaN NaN 1646141350.386 46.1221 NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.09454 NaN NaN -0.336849 1646141410.397 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 474.078 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646141470.409 47.4078 NaN 0.0575959 NaN NaN NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5351.27491823963 -5049.86339357747 NaN 1646141530.42 NaN NaN NaN NaN 7.81107 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 487.742 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646141590.431 48.7742 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN -305 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -298.853 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646141620.438 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.112181 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646141650.444 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 4.20439 NaN NaN NaN NaN NaN NaN NaN NaN 501.057 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646141710.456 50.1057 NaN 0.0558505 NaN NaN NaN NaN NaN 
-0.279589 NaN 0.166446 NaN NaN NaN NaN NaN NaN NaN 14.7875 -0.262577 NaN NaN 0.165006 NaN NaN NaN NaN NaN NaN NaN NaN 1646141770.467 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 511.032 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646141800.473 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.91826 NaN NaN -0.335103 1646141830.479 51.4459 NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 524.412 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646141920.496 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1646141950.501 52.7818 NaN 0.0575959 NaN NaN NaN NaN NaN 
