dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-210
the8x3_filename: 00510210
filename_extension: sbd
filename_label: sunfish-2022-020-0-210-sbd(00510210)
mission_name: regm20.mi
fileopen_time: Sat_Mar_12_02:05:04_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-210
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 128.923 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647052154.413 12.8923 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647052214.424 NaN NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 137.763 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647052274.436 13.7763 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647052334.448 NaN NaN 0.0645772 NaN NaN NaN NaN NaN 
-0.201627 NaN 0.0725618 NaN NaN NaN NaN NaN NaN NaN 14.6355 -0.293327 NaN NaN 0.0723711 NaN NaN NaN NaN NaN NaN NaN NaN 1647052364.454 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 146.865 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647052394.459 14.6865 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 3.6772 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647052424.465 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0753348 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647052454.471 NaN NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 155.792 NaN NaN NaN NaN NaN NaN 2.52724 NaN NaN -0.310669 1647052514.483 15.5792 NaN NaN NaN 7.90768 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647052574.494 NaN NaN 0.0680678 NaN NaN NaN NaN NaN 
NaN -280 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 164.938 -268.37 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647052634.505 16.4938 NaN NaN NaN NaN NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5357.77501584322 -5036.9772199326 NaN 1647052664.511 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647052694.517 NaN NaN 0.0680678 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 175.327 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647052754.529 17.5327 NaN NaN NaN NaN NaN NaN NaN 
-0.201627 NaN 0.131408 NaN NaN NaN NaN NaN NaN 0.0859996 14.6371 -0.293327 NaN NaN 0.141847 NaN NaN NaN NaN NaN NaN NaN NaN 1647052784.535 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647052814.54 NaN NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN NaN NaN 3.68389 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647052844.545 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 186.153 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647052874.551 18.6153 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.40165 NaN NaN -0.308923 1647052934.563 NaN NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 196.063 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647052994.576 19.6063 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647053054.586 NaN NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 203.571 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647053084.592 20.3571 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0824356 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647053114.598 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647053144.604 NaN NaN NaN NaN 7.8818 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647053174.61 NaN NaN 0.0645772 NaN NaN NaN NaN NaN 
-0.201627 NaN 0.0732344 NaN NaN NaN NaN NaN NaN NaN 14.6361 -0.293327 212.957 NaN 0.0665814 NaN NaN NaN NaN NaN NaN NaN NaN 1647053204.616 21.2957 NaN NaN NaN NaN NaN NaN NaN 
NaN -280 NaN 3.68645 NaN NaN NaN NaN NaN NaN NaN NaN NaN -268.416 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647053264.627 NaN NaN NaN NaN NaN NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5357.70241779042 -5036.96148071406 NaN 1647053294.633 NaN NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 222.386 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647053324.639 22.2386 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.07352 NaN NaN -0.301942 1647053354.645 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647053414.657 NaN NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0788661 NaN NaN 231.968 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647053444.663 23.1968 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647053534.68 NaN NaN 0.0680678 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 243.885 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647053564.686 24.3885 NaN NaN NaN NaN NaN NaN NaN 
-0.168096 NaN 0.139801 NaN NaN NaN NaN NaN NaN NaN 14.6297 -0.152523 NaN NaN 0.162111 NaN NaN NaN NaN NaN NaN NaN NaN 1647053624.699 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647053654.705 NaN NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN NaN NaN 3.6925 NaN NaN NaN NaN NaN NaN NaN NaN 256.021 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647053684.71 25.6021 NaN NaN NaN NaN NaN NaN NaN 
