dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-106
the8x3_filename: 00410106
filename_extension: sbd
filename_label: sunfish-2021-335-1-106-sbd(00410106)
mission_name: regm20.mi
fileopen_time: Sat_Dec_11_22:56:27_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-106
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN -0.0561572 1.56249 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0463175 NaN NaN NaN NaN 1.85005 NaN NaN NaN 1639265766.908 NaN NaN 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 172.482 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639265796.914 17.2482 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.349066 1639265826.919 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0958591 1.56245 NaN NaN NaN NaN NaN NaN NaN NaN 165.406 NaN -0.0897401 NaN NaN NaN NaN 2.01236 NaN NaN NaN 1639265856.925 16.5406 NaN 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 158.811 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639265916.937 15.8811 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.116933 1.56239 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.107109 NaN NaN NaN NaN 2.05076 NaN NaN NaN 1639265946.943 NaN NaN 0.0471239 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 151.844 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639265976.949 15.1844 NaN NaN NaN NaN NaN NaN 
-0.256698 162.5 -0.109887 1.56234 NaN NaN NaN NaN 14.7205 -0.236682 NaN NaN 145.053 162.85 -0.110004 NaN NaN NaN NaN 2.03854 4846.80576088174 -5100.40240628284 NaN 1639266036.96 14.5053 NaN 0.0436332 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 137.89 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639266096.97 13.789 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.106322 1.56228 0.3491 NaN NaN NaN NaN NaN NaN NaN 134.286 NaN -0.107109 NaN NaN NaN NaN 1.97571 NaN NaN 0.345575 1639266126.976 13.4286 NaN 0.0418879 8.28463 NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 126.643 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639266186.988 12.6643 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0993779 1.56223 NaN NaN NaN NaN NaN NaN NaN NaN 122.821 NaN -0.110004 NaN NaN NaN NaN 2.0176 NaN NaN NaN 1639266216.993 12.2821 NaN 0.0541052 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 119.021 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639266246.998 11.9021 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.113112 1.56219 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.110004 NaN NaN NaN NaN 2.02633 NaN NaN NaN 1639266277.003 NaN NaN 0.0471239 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 111.924 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639266307.009 11.1924 NaN NaN NaN NaN NaN NaN 
-0.256698 162.5 -0.116602 1.56213 NaN NaN NaN NaN 14.8583 -0.236682 NaN NaN 104.848 162.759 -0.110004 NaN NaN NaN NaN 2.01411 4846.80032629037 -5100.32409457403 NaN 1639266367.021 10.4848 NaN 0.0471239 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 98.3187 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639266427.032 9.83187 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.111374 1.56208 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.110004 NaN NaN NaN NaN 1.9984 NaN NaN 0.338594 1639266457.038 NaN NaN 0.0471239 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 91.9201 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639266487.043 9.19201 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.119038 1.56203 NaN NaN NaN NaN NaN NaN NaN NaN 85.5433 NaN -0.110004 NaN NaN NaN NaN 2.02633 NaN NaN NaN 1639266547.055 8.55433 NaN 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 78.6206 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639266607.067 7.86206 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.112277 1.56197 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.110004 NaN NaN NaN NaN 2.00887 NaN NaN NaN 1639266637.074 NaN NaN 0.0488692 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 72.3748 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639266667.08 7.23748 NaN NaN NaN NaN NaN NaN 
-0.256698 162.5 NaN NaN NaN NaN NaN NaN 14.939 -0.236682 NaN NaN NaN 163.009 NaN NaN NaN NaN NaN NaN 4846.79566601774 -5100.25407570809 NaN 1639266697.085 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.117195 1.56192 NaN NaN NaN NaN NaN NaN NaN NaN 66.5658 NaN -0.110004 NaN NaN NaN NaN 1.9984 NaN NaN NaN 1639266727.091 6.65658 NaN 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639266757.097 NaN NaN NaN 8.31836 NaN NaN NaN 
NaN NaN -0.120344 1.56189 0.3491 NaN NaN NaN NaN NaN NaN NaN 60.5603 NaN -0.110004 NaN NaN NaN NaN 2.01236 NaN NaN 0.321141 1639266787.103 6.05603 NaN 0.0471239 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4846.7367 -5100.8574 NaN NaN NaN NaN 1639266817.108 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 53.7904 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639266847.114 5.37904 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.125298 1.56184 NaN NaN NaN NaN NaN NaN NaN NaN 50.209 NaN -0.110004 NaN NaN NaN NaN 1.82387 NaN NaN NaN 1639266877.12 5.0209 NaN 0.0366519 NaN NaN NaN 4 
NaN NaN -0.0426304 1.56182 NaN NaN NaN NaN NaN NaN 42.2375 56.3925 43.6356 NaN -0.0897401 NaN NaN NaN NaN 1.54811 NaN NaN NaN 1639266937.131 4.36356 NaN 0.0383972 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 37.4772 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639266997.142 3.74772 NaN NaN NaN NaN NaN NaN 
-0.256698 162.5 -0.0426304 1.56183 NaN NaN NaN NaN 14.9856 -0.2383 NaN NaN NaN 163.235 -0.0434226 NaN NaN NaN NaN 1.50273 4846.80113059536 -5100.18576238598 NaN 1639267027.148 NaN NaN 0.0488692 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 31.3844 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639267057.153 3.13844 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0426304 1.56183 0.3491 NaN NaN NaN NaN NaN NaN NaN 25.0949 NaN -0.0434226 NaN NaN NaN NaN 1.55858 NaN NaN 0.324631 1639267117.165 2.50949 NaN 0.0506145 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 22.8456 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639267149.188 2.28456 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.45 1.56183 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.452683 NaN NaN NaN NaN 1.45037 NaN NaN NaN 1639267177.275 NaN NaN 0.0436332 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 22.9111 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639267181.278 2.29111 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 27.8466 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639267227.32 2.78466 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0384336 1.56184 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0434226 NaN NaN NaN NaN 1.43815 NaN NaN NaN 1639267257.326 NaN NaN 0.0436332 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 35.752 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639267287.332 3.5752 NaN NaN NaN NaN NaN NaN 
-0.233427 -237.5 0.0282276 1.56186 NaN NaN NaN NaN 15.0059 -0.236682 NaN NaN 44.2034 -236.097 0.0434226 NaN NaN NaN NaN 1.44339 4846.81998296915 -5100.12458080973 NaN 1639267347.343 4.42034 NaN 0.0436332 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639267377.348 NaN NaN NaN 8.04064 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 51.2354 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639267407.354 5.12354 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.158544 1.56184 -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0318433 NaN NaN NaN NaN 2.62672 NaN NaN -0.340339 1639267437.36 NaN NaN 0.0401426 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 57.2191 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639267467.365 5.72191 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.220786 1.56175 NaN NaN NaN NaN NaN NaN NaN NaN 63.3556 NaN -0.243167 NaN NaN NaN NaN 2.3911 NaN NaN NaN 1639267527.376 6.33556 NaN 0.0401426 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 70.3439 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639267587.388 7.03439 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.141292 1.56166 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.156321 NaN NaN NaN NaN 1.95128 NaN NaN NaN 1639267617.394 NaN NaN 0.0383972 NaN NaN NaN 4 
-0.233427 -237.5 NaN NaN NaN NaN NaN NaN 15.0366 -0.236682 NaN NaN 77.5068 -236.369 NaN NaN NaN NaN NaN NaN 4846.80780408642 -5100.06414581362 NaN 1639267647.401 7.75068 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0330727 1.56163 NaN NaN NaN NaN NaN NaN NaN NaN 85.1502 NaN -0.0752659 NaN NaN NaN NaN 1.61443 NaN NaN NaN 1639267707.413 8.51502 NaN 0.0366519 NaN NaN NaN 4 
NaN NaN -0.0330727 1.56163 -0.3491 NaN NaN NaN NaN NaN NaN NaN 92.2258 NaN -0.0260536 NaN NaN NaN NaN 1.46433 NaN NaN -0.329867 1639267767.424 9.22258 NaN 0.0436332 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 98.8428 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639267827.436 9.88428 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0508276 1.56165 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0347381 NaN NaN NaN NaN 1.20951 NaN NaN NaN 1639267857.442 NaN NaN 0.0401426 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 105.656 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639267887.448 10.5656 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.113922 1.56171 NaN NaN NaN NaN NaN NaN NaN NaN 112.23 NaN 0.0984246 NaN NaN NaN NaN 0.994838 NaN NaN NaN 1639267947.459 11.223 NaN 0.0506145 NaN NaN NaN 4 
-0.233427 -237.5 NaN NaN NaN NaN NaN NaN 15.0577 -0.236682 NaN NaN NaN -236.641 NaN NaN NaN NaN NaN NaN 4846.83528341495 -5100.00240689339 NaN 1639267977.464 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 118.519 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639268007.469 11.8519 NaN NaN 8.09304 NaN NaN NaN 
NaN NaN 0.139332 1.56177 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.121583 NaN NaN NaN NaN 0.720821 NaN NaN NaN 1639268037.475 NaN NaN 0.0401426 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 124.656 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639268067.481 12.4656 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.322886 1639268097.487 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.166116 1.56186 NaN NaN NaN NaN NaN NaN NaN NaN 130.945 NaN 0.18527 NaN NaN NaN NaN 0.863938 NaN NaN NaN 1639268127.493 13.0945 NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 137.562 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639268187.504 13.7562 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.129249 1.56193 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.156321 NaN NaN NaN NaN 1.0472 NaN NaN NaN 1639268217.51 NaN NaN 0.0436332 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 144.092 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639268247.516 14.4092 NaN NaN NaN NaN NaN NaN 
-0.233427 -237.5 0.105838 1.56199 NaN NaN NaN NaN 15.0713 -0.236682 NaN NaN 150.381 -236.891 0.110004 NaN NaN NaN NaN 1.1973 4846.87359134845 -5059.96161352552 NaN 1639268307.527 15.0381 NaN 0.0436332 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639268311.535 NaN 75.7343 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 75.0818 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639268319.606 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 155.033 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639268353.614 15.5033 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.066355 1.56202 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0665814 NaN NaN NaN NaN 1.17635 NaN NaN NaN 1639268383.621 NaN 74.4918 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 160.405 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.308923 1639268413.626 16.0405 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0632209 1.56205 NaN NaN NaN NaN NaN NaN NaN NaN 164.336 NaN 0.0665814 NaN NaN NaN NaN 1.41895 NaN NaN NaN 1639268473.638 16.4336 NaN 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639268477.645 NaN 58.9968 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 58.9968 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639268481.649 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 166.454 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639268515.658 16.6454 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0514418 1.56206 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0289484 NaN NaN NaN NaN 1.04022 NaN NaN NaN 1639268545.664 NaN 58.6794 0.0331613 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 169.249 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639268575.668 16.9249 NaN NaN NaN NaN NaN NaN 
-0.233427 -237.5 0.45 1.56209 NaN NaN NaN NaN 15.0718 -0.236682 NaN NaN 171.957 -236.981 0.118689 NaN NaN NaN NaN 1.2322 4846.89155332186 -5059.92734774109 NaN 1639268609.672 17.1957 53.2835 0.0453786 8.07732 NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN 53.2835 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639268613.69 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 175.779 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639268647.698 17.5779 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0557682 1.56209 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0665814 NaN NaN NaN NaN 1.6633 NaN NaN NaN 1639268677.704 NaN 52.9407 0.0453786 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 183.444 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639268707.708 18.3444 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN 42.861 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.310669 1639268715.772 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0349488 1.56208 NaN NaN NaN NaN NaN NaN NaN NaN 188.598 NaN -0.0434226 NaN NaN NaN NaN 1.67726 NaN NaN NaN 1639268749.78 18.8598 42.861 0.0401426 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 192.158 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639268783.784 19.2158 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 38.2916 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639268787.79 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0687358 1.56207 NaN NaN NaN NaN NaN NaN NaN NaN 195.565 NaN -0.0665814 NaN NaN NaN NaN 1.5324 NaN NaN NaN 1639268821.798 19.5565 38.2916 0.0418879 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 198.12 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639268855.802 19.812 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 32.6554 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639268859.809 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0665018 1.56208 NaN NaN NaN NaN NaN NaN NaN NaN 200.391 NaN 0.0607917 NaN NaN NaN NaN 1.09956 NaN NaN NaN 1639268893.817 20.0391 32.5871 0.0331613 NaN NaN NaN 4 
-0.233427 -237.5 NaN NaN NaN NaN NaN NaN 15.0759 -0.236682 NaN NaN NaN -237.208 NaN NaN NaN NaN NaN NaN 4846.9061819716 -5059.87002284458 NaN 1639268923.822 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 202.422 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639268927.826 20.2422 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 29.0393 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639268931.83 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.169654 1.56211 NaN NaN NaN NaN NaN NaN NaN NaN 204.278 NaN 0.167901 NaN NaN NaN NaN 0.872665 NaN NaN NaN 1639268965.837 20.4278 28.8127 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN 26.779 NaN NaN NaN NaN 206.899 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639269007.855 20.6899 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.308923 1639269019.828 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.144137 1.56214 NaN NaN NaN NaN NaN NaN NaN NaN 210.24 NaN 0.144742 NaN NaN NaN NaN 0.90059 NaN NaN NaN 1639269049.833 21.024 24.6838 0.0349066 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN 21.7602 NaN NaN NaN NaN 214.52 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639269091.849 21.452 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.339383 1.56221 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.360487 NaN NaN NaN NaN 1.09258 NaN NaN NaN 1639269111.867 NaN 15.9795 0.0279253 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 217.774 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639269123.898 21.7774 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 14.9226 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639269151.976 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 220.351 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639269155.982 22.0351 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.190959 1.56223 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.214218 NaN NaN NaN NaN 1.31249 NaN NaN NaN 1639269171.992 NaN 14.4078 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 220.613 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639269188.006 22.0613 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639269212.025 NaN NaN NaN 8.04916 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 218.408 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639269220.035 21.8407 NaN NaN NaN NaN NaN NaN 
-0.236708 162.5 NaN NaN NaN NaN NaN NaN 14.2257 -0.236682 NaN NaN NaN 162.782 NaN NaN NaN NaN NaN NaN 4846.92830615535 -5059.84290929508 NaN 1639269224.041 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.223377 1.56224 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.222903 NaN NaN NaN NaN 1.309 NaN NaN NaN 1639269232.048 NaN NaN 0.0349066 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 213.144 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639269270.111 21.3144 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0414894 1.56225 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.055002 NaN NaN NaN NaN 1.49749 NaN NaN NaN 1639269300.117 NaN NaN 0.0541052 NaN NaN NaN 4 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN 204.737 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.350811 1639269330.123 20.4737 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0450543 1.56224 NaN NaN NaN NaN NaN NaN NaN NaN 195.849 NaN 0.055002 NaN NaN NaN NaN 1.88845 NaN NaN NaN 1639269390.134 19.5849 NaN 0.0506145 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 186.676 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639269450.146 18.6676 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0820201 1.56218 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0723711 NaN NaN NaN NaN 1.90241 NaN NaN NaN 1639269480.152 NaN NaN 0.0471239 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 177.897 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639269510.158 17.7897 NaN NaN NaN NaN NaN NaN 
-0.236708 162.5 NaN NaN NaN NaN NaN NaN 14.5827 -0.236682 NaN NaN NaN 162.85 NaN NaN NaN NaN NaN NaN 4846.93570744399 -5059.76009290292 NaN 1639269540.164 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0787303 1.56213 NaN NaN NaN NaN NaN NaN NaN NaN 169.817 NaN -0.0723711 NaN NaN NaN NaN 1.87274 NaN NaN NaN 1639269570.169 16.9817 NaN 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 163.222 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639269630.181 16.3222 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0631077 1.5621 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0723711 NaN NaN NaN NaN 1.84132 NaN NaN 0.350811 1639269660.187 NaN NaN 0.0471239 NaN NaN NaN 4 
