dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-116
the8x3_filename: 00410116
filename_extension: sbd
filename_label: sunfish-2021-335-1-116-sbd(00410116)
mission_name: regm20.mi
fileopen_time: Sun_Dec_12_21:59:14_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-116
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN 0.233441 1.56631 NaN NaN NaN NaN NaN NaN NaN NaN 106.945 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639347350.519 10.6945 NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 112.994 NaN 0.234482 NaN NaN NaN NaN 1.04371 NaN NaN NaN 1639347410.53 11.2994 NaN 0.0418879 NaN NaN NaN NaN 
NaN NaN 0.13333 1.5664 -0.3491 NaN NaN NaN NaN NaN NaN NaN 116.095 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.296706 1639347440.535 11.6095 NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 118.978 NaN 0.130268 NaN NaN NaN NaN 1.35961 NaN NaN NaN 1639347470.541 11.8978 NaN 0.0453786 NaN NaN NaN NaN 
NaN NaN 0.0634803 1.56643 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639347500.546 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 125.005 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639347530.552 12.5005 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0607917 NaN NaN NaN NaN 1.40674 NaN NaN NaN 1639347560.558 NaN NaN 0.0349066 NaN NaN NaN NaN 
NaN NaN 0.0532838 1.56645 NaN NaN NaN NaN NaN NaN NaN NaN 130.508 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639347590.564 13.0508 NaN NaN NaN NaN NaN 4 
-0.30186 -262.5 NaN NaN NaN NaN NaN NaN 15.0252 -0.358065 NaN NaN NaN -255.021 NaN NaN NaN NaN NaN NaN 4852.83869496477 -5036.21095966342 NaN 1639347620.57 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 136.274 NaN 0.0810556 NaN NaN NaN NaN 1.1781 NaN NaN NaN 1639347650.576 13.6274 NaN 0.0383972 NaN NaN NaN NaN 
